f,C_mag,C_phase
0.00103996091395412,6.23425053235754,6.78621187925148
0.00105931476351837,6.09067863558787,7.24602489458516
0.00107902879151618,5.94039561842125,7.74417936929854
0.0010991097009295,5.78307327323193,8.28460641465108
0.00111956431948388,5.61837511552637,8.87172735318188
0.00114039960197003,5.4459596290194,9.51052478726228
0.0011616226326085,5.26548493594006,10.2066246488785
0.00118324062745838,5.07661537503285,10.9663906961853
0.00120526093687084,4.87903062562267,11.7970329046692
0.00122769104798836,4.67243822010755,12.7067310158362
0.00125053858729039,4.45659055181007,13.7047740332995
0.00127381132318648,4.23130782364109,14.8017155050277
0.00129751716865759,3.9965088073421,16.0095427090699
0.00132166418394661,3.75225179803256,17.3418549271504
0.00134626057929891,3.49878874144899,18.8140411987813
0.00137131471775394,3.23663613065677,20.4434403824827
0.00139683511798874,2.96666679060702,22.2494547885038
0.00142283045721435,2.69022683604636,24.253571611241
0.00144930957412622,2.40928142390983,26.4792224265977
0.00147628147190939,2.12659061302938,28.9513794793921
0.00150375532129974,1.84591143726903,31.6957502250368
0.00153174046370208,1.57221250879564,34.7373961306921
0.00156024641436637,1.31187136641694,38.0985861013729
0.00158928286562298,1.07280178838738,41.7957328076394
0.0016188596901782,0.864431444912349,45.8354016710235
0.00164898694447106,0.697429844236201,50.2096784802832
0.00167967487209265,0.58309248541257,54.8916398362735
0.00171093390726901,0.532344747651975,59.8321798022798
0.00174277467840892,0.554451095841862,64.9597232155562
0.00177520801171763,0.655673838731737,70.184024831242
0.00180824493487795,0.838239783319502,75.4041315352133
0.00184189668079971,1.09994665383468,80.519018453792
0.00187617469143912,1.43454668087719,85.4382442127027
0.00191109062168914,1.83277337483259,90.0899618677252
0.00194665634334226,2.28368116711149,94.4247761053355
0.00198288394912707,2.77593883064613,98.4155045926808
0.00201978575681988,3.298830408778,102.054032855462
0.00205737431343291,3.84287608223802,105.346793511455
0.00209566239948043,4.40010824160426,108.310129246812
0.00213466303332424,4.96409647894037,110.966290590218
0.00217438947560008,5.52982169301167,113.340359560025
0.00221485523372636,6.09347927938998,115.458091767355
0.00225607406649686,6.65226453042771,117.344526327424
0.00229805998875885,7.20417029174129,119.023174002034
0.00234082727617829,7.74781072767684,120.51560918505
0.00238439047009372,8.28227518558488,121.841326686027
0.00242876438246045,8.80701089295305,123.017761570586
0.00247396410088681,9.3217308839297,124.060401952659
0.00252000499376409,9.82634287175921,124.982948696194
0.00256690271549195,10.3208949434682,125.797493103097
0.00261467321180109,10.805534472077,126.514695289028
0.00266333272517498,11.280477260729,127.143953559043
0.00271289780037247,11.7459845265854,127.693559916996
0.00276338529005317,12.2023458484592,128.170839795484
0.00281481236050758,12.6498666276579,128.582275827282
0.00286719649749377,13.0888589510907,128.933616438471
0.00292055551218275,13.5196350111427,129.229970521351
0.00297490754721444,13.9425024415275,129.475889633107
0.0030302710828664,14.3577610847837,129.675439185573
0.00308666494333727,14.7657008259706,129.832260018522
0.00314410830314726,15.1666002171347,129.949621630562
0.00320262069365765,15.5607256851253,130.030468205659
0.00326222200971167,15.9483311666601,130.077458435791
0.00332293251639897,16.3296580532633,130.093000009877
0.00338477285594598,16.7049353579058,130.079279520225
0.00344776405473446,17.0743800372251,130.038288431898
0.00351192753045073,17.4381974198456,129.971845667662
0.00357728509936787,17.7965817038916,129.881617280885
0.00364385898376354,18.1497164962847,129.769133619673
0.00371167181947576,18.4977753735926,129.635804326528
0.00378074666359935,18.8409224496168,129.482931467418
0.00385110700232557,19.1793129389988,129.311721041444
0.00392277675892772,19.513093709203,129.123293085905
0.00399578030189527,19.8424038155583,128.918690560746
0.00407014245321944,20.1673750157731,128.698887170247
0.00414588849683291,20.4881322616401,128.46479425756
0.00422304418720667,20.8047941666076,128.217266888897
0.00430163575810679,21.1174734486055,127.957109228077
0.00438168993151419,21.4262773480322,127.685079288566
0.00446323392671039,21.7313080211783,127.401893138438
0.0045462954695324,22.0326629096283,127.108228623797
0.00463090280179974,22.3304350863625,126.804728667718
0.00471708469091702,22.6247135793978,126.492004194439
0.00480487043965513,22.9155836738826,126.170636722367
0.00489428989611453,23.2031271935992,125.841180664017
0.00498537346387389,23.4874227628449,125.504165366447
0.00507815211232767,23.7685460496593,125.160096921711
0.00517265738721602,24.0465699913536,124.809459773411
0.00526892142135067,24.3215650032745,124.452718142426
0.00536697694554047,24.5935991717093,124.090317292295
0.00546685729972018,24.8627384318071,123.722684652421
0.00556859644428641,25.1290467313603,123.350230815309
0.00567222897164454,25.3925861812569,122.973350422277
0.0057777901179705,25.6534171933824,122.592422950534
0.00588531577519145,25.9115986067192,122.207813413169
0.00599484250318941,26.1671878023572,121.819872982399
0.00610640754223204,26.4202408081061,121.428939545299
0.00622004882563471,26.6708123933637,121.035338200368
0.00633580499265825,26.9189561548744,120.639381702323
0.0064537154016467,27.1647245939818,120.241370861835
0.00657382014340959,27.4081691859551,119.841594906158
0.00669616005485322,27.6493404419465,119.440331806032
0.00682077673286568,27.8882879641114,119.037848573623
0.00694771254846024,28.1250604944023,118.634401535775
0.00707701066118189,28.3597059575243,118.230236586383
0.00720871503378214,28.5922714985189,117.825589421257
0.00734287044716676,28.8228035154229,117.420685758456
0.00747952251562182,29.0513476874263,117.015741546718
0.00761871770232299,29.2779489989352,116.610963164307
0.00776050333513357,29.5026517599235,116.206547610258
0.00790492762269642,29.7254996229398,115.802682689779
0.00805203967082547,29.946535597113,115.399547195282
0.0082018894992022,30.1658020594857,114.997311084323
0.00835452805838287,30.3833407639791,114.596135655499
0.00851000724712224,30.5991928482804,114.196173723191
0.00866837993001978,30.8133988389226,113.797569791865
0.00882969995549409,31.0259986548066,113.400460230468
0.00899402217409204,31.237031609402,113.004973447394
0.00916140245713852,31.4465364118426,112.61123006628
0.00933189771573324,31.6545511671164,112.219343102865
0.00950556592010119,31.8611133755346,111.829418143021
0.00968246611930312,32.066259931647,111.441553521974
0.00986265846131282,32.2700271227565,111.05584050468
0.0100462042134681,32.4724506271714,110.672363467278
0.0102331657833024,32.6735655123187,110.291200079431
0.010423606739764,32.8734062328295,109.912421487408
0.01061759183483,33.0720066286949,109.536092497653
0.0108151870255229,33.2693999235774,109.162271760611
0.0110164594963366,33.4656187233537,108.791011954528
0.0112214776820798,33.6606950149517,108.422359968959
0.0114303112911448,33.8546601655365,108.056357087668
0.0116430313292088,34.0475449220908,107.693039170657
0.0118597101233767,34.239379411424,107.332436834998
0.0120804213467733,34.4301931406413,106.974575634206
0.0123052400435926,34.6200149980914,106.619476235839
0.012534242654614,34.8088732548093,106.267154597079
0.0127675070431927,34.9967955664613,105.917622138016
0.0130051125217341,35.1838089757973,105.570885912381
0.0132471398786612,35.3699399156068,105.226948775509
0.0134936714058831,35.5552142121745,104.88580954931
0.0137447909267754,35.7396570892254,104.547463184027
0.014000583824681,35.9232931723459,104.211900916633
0.0142611370719413,36.1061464938669,103.879110425666
0.0145265392594678,36.2882404981885,103.549075982378
0.014796880626864,36.4695980475288,103.221778598053
0.0150722530931076,36.6502414280733,102.897196167389
0.0153527502878042,36.8301923565028,102.575303607848
0.0156384675830225,37.0094719868753,102.256072994884
0.0159295021257212,37.188100917838,101.939473693004
0.0162259528707809,37.3660992001433,101.625472482598
0.016527920614649,37.5434863444434,101.314033682511
0.016835508029612,37.7202813293399,101.005119268338
0.0171488196987054,37.8965026096598,100.698688986433
0.0174679621512725,38.0721681249363,100.394700463643
0.0177930438991858,38.2472953080673,100.093109312767
0.0181241754737424,38.4219010941289,99.7938692337945
0.0184614694632455,38.5960019293207,99.4969321109326
0.0188050405512858,38.7696137800188,99.2022481054842
0.0191550055557353,38.9427521419167,98.909765744623
0.0195114834684662,39.1154320492316,98.6194320061273
0.0198745954958098,39.2876680839572,98.3311923991398
0.020244465099768,39.459474385143,98.0449910410217
0.0206212180399914,39.630864658183,97.760770730382
0.0210049824165391,39.8018521840956,97.4784730163609
0.0213958887134342,39.9724498287802,97.1980382642523
0.0217940698430296,40.1426700522333,96.9194057175478
0.0221996611911995,40.3125249177124,96.6425135565014
0.0226128006633728,40.4820261008323,96.3672989532993
0.0230336287314213,40.6511848985838,96.0936981239249
0.0234622884814226,40.8200122382614,95.8216463768224
0.0238989256623105,40.9885186862917,95.5510781584426
0.0243436887354311,41.1567144569521,95.2819270957722
0.0247967289250216,41.3246094209716,95.0141260359368
0.0252582002696278,41.492213114005,94.7476070829711
0.0257282596744793,41.6595347449761,94.4823016318493
0.0262070669648385,41.8265832042809,94.2181403998693
0.0266947849403432,41.9933670718475,93.9550534554717
0.0271915794303602,42.1598946250472,93.6929702445944
0.0276976193503689,42.3261738464535,93.4318196146381
0.0282130767593947,42.4922124314445,93.1715298361328
0.0287381269185107,42.6580177956478,92.9120286221863
0.0292729483504282,42.823597082224,92.653243145795
0.0298177229001967,42.9889571689896,92.3951000550913
0.0303726357970331,43.1541046753755,92.1375254866101
0.0309378757173014,43.3190459692231,91.8804450766388
0.0315136348486648,43.483787173418,91.6237839707251
0.0321001089554317,43.6483341723592,91.3674668314125
0.0326974974451177,43.8126926182688,91.1114178442594
0.0333060034362459,43.9768679373407,90.8555607222152
0.0339258338274099,44.1408653357315,90.5998187084015
0.0345571993676214,44.3046898053957,90.3441145773617
0.0352003147279668,44.4683461297682,90.0883706348276
0.0358553985745982,44.6318388892969,89.8325087160575
0.0365226736430817,44.795172466829,89.5764501827907
0.0372023668141307,44.9583510528557,89.3201159188561
0.0378947091907467,45.121378650619,89.0634263244924
0.0385999361767977,45.2842590810849,88.8063013093986
0.0393182875570577,45.4469959877898,88.5486602845606
0.0400500075787361,45.609592841564,88.2904221528856
0.0407953450345245,45.7720529451398,88.0315052986631
0.0415545533471887,45.9343794376498,87.77182757589
0.0423278906557355,46.0965752990219,87.5113062954647
0.0431156199031823,46.2586433542806,87.249858211285
0.0439180089259609,46.4205862777603,86.9873995052478
0.0447353305449847,46.5824065972404,86.7238457711657
0.0455678626584106,46.7441066980106,86.4591119976089
0.0464158883361278,46.9056888268778,86.1931125496677
0.0472796959160039,47.0671550961228,85.9257611496295
0.0481595791019235,47.2285074874193,85.6569708565692
0.0490558370636505,47.3897478557285,85.3866540448292
0.0499687745385488,47.5508779331786,85.1147223813753
0.0508987019351968,47.7118993329473,84.8410868019961
0.0518459354389291,47.8728135531589,84.5656574863192
0.0528107971193433,48.0336219808137,84.2883438315941
0.053793615039807,48.1943258957663,84.009054425207
0.0547947233690029,48.3549264747711,83.7276970158559
0.0558144624945496,48.5154247956159,83.4441784833301
0.0568531791387375,48.6758218413639,83.1584048068145
0.0579112264764176,48.836118504728,82.8702810316304
0.058988964255085,48.9963155926033,82.5797112343129
0.0600867589171969,49.1564138307829,82.2865984859143
0.061204983724767,49.3164138688894,81.9908448133981
0.0623440188862786,49.4763162855511,81.6923511589887
0.0635042516859596,49.6361215938598,81.3910173373043
0.0646860766154633,49.7958302471474,81.0867419900934
0.0658898955079995,49.9554426451211,80.7794225383652
0.0671161176749628,50.1149591404034,80.4689551316877
0.0683651600451024,50.2743800455251,80.155234594383
0.0696374473062822,50.4337056404227,79.8381543683423
0.0709334120498799,50.5929361805,79.5176064521158
0.0722534949178721,50.7520719053163,79.1934813359272
0.0735981447526576,50.9111130479687,78.8656679321903
0.0749678187496687,51.0700598452455,78.5340535010728
0.0763629826128224,51.228912548632,78.1985235705898
0.0777841107128649,51.3876714362594,77.8589618506438
0.0792316862486625,51.546336825895,77.5152501403694
0.0807062014114951,51.7049090890823,77.16726822804
0.0822081575524054,51.8633886665502,76.8148937827308
0.0837380653526649,52.0217760850213,76.4580022368035
0.0852964449974102,52.1800719755634,76.0964666581851
0.0868838263525118,52.3382770936421,75.7301576112645
0.0885007491447344,52.4963923410487,75.3589430050941
0.0901477631452492,52.6544187898944,74.9826879274137
0.0918254283565628,52.8123577088838,74.6012544628114
0.0935343152029238,52.9702105921003,74.2145014931315
0.0952750047242729,53.1279791905629,73.8222844779738
0.0970480887738031,53.2856655468391,73.4244552128621
0.0988541702191957,53.4432720330313,73.0208615623035
0.100693863147603,53.6008013924884,72.6113471646103
0.102567793074442,53.7582567856306,72.1957511049039
0.10447659715608,53.9156418403223,71.7739075522302
0.106420924406472,54.0729607072728,71.3456453561271
0.108401435917833,54.2302181210022,70.9107875973309
0.110418805085416,54.3874194669692,70.4691510865173
0.112473717836475,54.5445708555273,70.0205458040845
0.114566872863487,54.7016792034539,69.5647742729199
0.116698981861715,54.8587523238855,69.1016308548863
0.11887076977119,55.0157990255879,68.6309009603016
0.121082975023204,55.1728292226069,68.1523601580233
0.123336349791378,55.3298540554691,67.665773171747
0.125631660247412,55.486886025243,67.1708927457977
0.127969686821594,55.6439391419367,66.6674583609193
0.130351224468151,55.8010290888874,66.1551947772689
0.132777082935543,55.958173405003,65.633810377927
0.135248087041788,56.1153916869507,65.1029952815329
0.137765076954905,56.2727058136441,64.5624191870801
0.140328908478587,56.4301401956754,64.0117289071443
0.142940453343176,56.5877220526623,63.4505455377176
0.145600599502065,56.7454817218431,62.8784612029719
0.14831025143361,56.9034530016498,62.2950353013321
0.151070330448665,57.0616735344249,61.6997901646699
0.153881775003835,57.2201852329113,61.0922060245776
0.156745541020559,57.3790347556342,60.4717151577446
0.159662602210143,57.5382740367871,59.8376950553782
0.162633950404819,57.6979608767098,59.189460428012
0.165660595894991,57.8581595994495,58.5262538152264
0.168743567772738,58.0189417841711,57.8472345174448
0.171883914281715,58.1803870772001,57.1514655011881
0.175082703173572,58.3425840910915,56.4378978460239
0.178341022071001,58.5056313960458,55.7053521959249
0.181659978837533,58.669638606857,54.952496543116
0.18504070195423,58.8347275647703,54.177819499781
0.18848434090338,59.0010336072556,53.3795979904178
0.191992066559328,59.1687069083682,52.5558580091572
0.195565071586595,59.3379138559737,51.7043267106991
0.199204570845387,59.5088384064185,50.8223736118147
0.202911801804668,59.6816833172279,49.9069380338403
0.206688024962908,59.8566710963737,48.9544390629378
0.210534524276671,60.0340444104511,47.9606631739663
0.214452607597167,60.2140655446938,46.9206231622438
0.218443607114943,60.3970142749484,45.8283800330528
0.222508879812837,60.5831831472657,44.6768168562331
0.226649807927369,60.7728685870705,43.457350116367
0.230867799418717,60.9663553512133,42.1595595802744
0.235164288449435,61.1638903879244,40.7707120168695
0.239540735872088,61.3656398475658,39.2751473099161
0.243998629725955,61.5716192462764,37.6534882791179
0.24853948574298,61.781580744941,35.8816300450709
0.253164847863136,61.9948317775993,33.9294666790971
0.25787628875938,62.2099437589575,31.7593354991726
0.262675410372384,62.4242855213952,29.3242324971491
0.267563844455204,62.6332807853274,26.5660394750753
0.272543253128103,62.8292433462247,23.414431885402
0.27761532944368,62.9996037026875,19.7880371624424
0.282781797962534,63.1243663949634,15.6011230261454
0.28804441533963,63.1728895302863,10.7818211422554
0.293404970921579,63.1008750930585,5.31071779235879
0.298865287355038,62.8501186817703,-0.712786514439131
0.30442722120643,62.3555237043561,-6.98388420327365
0.310092663593193,61.5632371098521,-12.9257934880671
0.315863540826782,60.4571028560103,-17.7062528944928
0.321741815067637,59.0828551523443,-20.3632639993464
0.327729484992338,57.5632519856829,-20.0067533183529
0.333828586473176,56.1045948634057,-16.1125954097367
0.340041193270371,54.9705591904351,-8.9906207913815
0.346369417737173,54.3690925311268,-0.116147801014336
0.352815411538088,54.3102481080683,8.48579332929
0.359381366380462,54.6261544729195,15.4658009417739
0.36606951475969,55.1232460640216,20.5277778119072
0.372882130718283,55.6721839357169,23.9579526682809
0.379821530619074,56.2079846516618,26.1682539069204
0.386890073932797,56.7044130157747,27.5100072870459
0.394090164040345,57.1542221882071,28.2409338388255
0.401424249049932,57.5583902915503,28.5404839436826
0.408894822629486,57.9209826704138,28.5318959218066
0.416504424854518,58.2468664243679,28.3000395863434
0.424255643071778,58.5407618655898,27.9039515129646
0.432151112778977,58.8068969459573,27.3852355891025
0.440193518520887,59.0489243325612,26.7736206141238
0.448385594802119,59.2699462528297,26.0906443286101
0.456730127016875,59.4725777320904,25.3521170670982
0.465229952396019,59.6590180253875,24.5697889775856
0.473887960971765,59.8311179162287,23.7524931217283
0.482707096560318,59.9904386064151,22.9069397148261
0.491690357762803,60.1383014364486,22.0382751992224
0.500840798984821,60.2758291018361,21.1504807099531
0.510161531474983,60.4039795078213,20.2466594246301
0.519655724382766,60.5235734672838,19.3292460658422
0.529326605836056,60.6353173421222,18.4001612002447
0.53917746403875,60.7398215708563,17.4609259357718
0.549211648388779,60.8376158640603,16.5127478919202
0.559432570616938,60.9291617042023,15.5565861074356
0.569843705946914,61.0148626633919,14.5932003428642
0.580448594276898,61.0950729512986,13.6231887009203
0.591250841383187,61.170104523656,12.6470164086194
0.602254120146193,61.2402330162176,11.6650378378538
0.613462171799251,61.3057027167881,10.6775132893817
0.624878807200689,61.3667307463945,9.68462166372046
0.636507908129557,61.4235105875902,8.68646984649263
0.648353428605472,61.4762150715271,7.68309941423558
0.66041939623303,61.524998914363,6.67449109769473
0.672709913571234,61.5700008766746,5.66056730742685
0.685229159528406,61.6113456059174,4.64119291964812
0.697981390783066,61.6491452109324,3.61617442989132
0.710970943231243,61.6835006084654,2.58525750119918
0.724202233460731,61.71450267421,1.54812285629691
0.737679760252773,61.7422332246404,0.504380383851185
0.751408106111697,61.7667658505625,-0.54643875824479
0.765391938823015,61.7881666186259,-1.60489236122339
0.779636013040524,61.8064946527533,-2.67164014821628
0.794145171902934,61.8218026033371,-3.74746012149592
0.808924348680594,61.8341370078409,-4.83326907898675
0.823978568452852,61.8435385418401,-5.93014837736769
0.839312949816636,61.8500421541154,-7.0393763882422
0.854932706626838,61.8536770726264,-8.16246960201011
0.870843149769072,61.8544666592204,-9.30123504408004
0.88704968896544,61.8524280785312,-10.4578376749787
0.903557834613893,61.8475717287864,-11.6348878960127
0.920373199661822,61.8399003560842,-12.8355564043773
0.937501501514529,61.8294077341163,-14.0637268021176
0.954948563979196,61.8160767298655,-15.3242011591758
0.972720319245054,61.7998764780202,-16.6229811595791
0.99082280990038,61.7807582270521,-17.9676592307409
1.00926219098705,61.7586491512962,-19.3679731814549
1.02804473209331,61.7334429575454,-20.8366098330597
1.04717681948552,61.7049852782448,-22.390398240739
1.06666495827954,61.6730502814379,-24.0521315934967
1.08651577465254,61.6373018774302,-25.8534402143985
1.10673601809597,61.5972266305152,-27.8394957604086
1.12733256371049,61.5520117896305,-30.0770638704277
1.14831241454351,61.5003097475226,-32.6690434893867
1.16968270397038,61.4397482812074,-35.7824843583127
1.19145069811977,61.3658137890229,-39.7071502852629
1.21362379834424,61.2689866787262,-44.9913843920989
1.23620954373677,61.1261738983861,-52.8039648178898
1.25921561369415,60.8694314120903,-66.0974789902373
1.28264983052806,60.2472897781944,-94.4027850650127
1.30652016212472,58.7916725660088,-173.637282880954
1.33083472465408,60.0380331074948,72.3271935663809
1.35560178532937,60.8764778309283,26.3383766706817
1.38082976521809,61.0324744698781,7.63102967705663
1.40652724210524,61.0377349982689,-2.33034549775823
1.43270295340983,60.9990917416284,-8.64582447793907
1.45936579915576,60.9434871472214,-13.1267484863054
1.48652484499786,60.8796032890239,-16.5607799610484
1.51418932530435,60.8107660262941,-19.3421472496684
1.54236864629663,60.7384166810133,-21.6891210850324
1.57107238924745,60.6632402237328,-23.7320230051782
1.6003103137387,60.5855869665106,-25.5533400409756
1.63009236097974,60.5056478587707,-27.2077619001402
1.66042865718753,60.4235336452966,-28.7329416096829
1.69132951702965,60.3393130404543,-30.155623982525
1.72280544713139,60.2530321386202,-31.4953096854397
1.75486714964815,60.1647247165809,-32.76653723484
1.78752552590424,60.0744178949372,-33.9803546062911
1.82079168009946,59.9821353364409,-35.1452972014978
1.8546769230847,59.8878990913964,-36.2680550216746
1.88919277620767,59.7917306778842,-37.3539384355436
1.92435097523033,59.6936517183075,-38.4072100628064
1.96016347431919,59.593684313138,-39.4313256201953
1.99664245010979,59.491851256116,-40.4291115982724
2.03380030584698,59.3881761522722,-41.4028982995827
2.07164967560207,59.2826834755422,-42.3546208078039
2.1102034285686,59.1753985883528,-43.2858965693713
2.14947467343798,59.0663477369737,-44.1980856830196
2.18947676285662,58.9555580312357,-45.0923382417241
2.23022329796594,58.8430574140239,-45.969631866594
2.27172813302691,58.728874623978,-46.8308017304876
2.31400538013065,58.6130391535942,-47.6765647729084
2.35706941399673,58.4955812041418,-48.5075393800313
2.40093487686065,58.3765316383171,-49.3242614931743
2.44561668345244,58.2559219312476,-50.1271978811284
2.49113002606779,58.1337841202615,-50.9167571427215
2.53749037973357,58.0101507537193,-51.6932988794339
2.58471350746956,57.8850548391285,-52.45714138228
2.63281546564802,57.7585297907206,-53.2085681042907
2.68181260945301,57.6306093766428,-53.9478331340236
2.73172159844138,57.5013276659083,-54.6751658422041
2.78255940220712,57.3707189752402,-55.3907748399087
2.83434330615131,57.2388178159471,-56.0948513602386
2.88709091735923,57.1056588409686,-56.787572154558
2.94082017058706,56.9712767922319,-57.4691019778328
2.99554933435982,56.835706448464,-58.1395957243467
3.05129701718287,56.6989825736064,-58.7992002644981
3.10808217386906,56.5611398659809,-59.4480560248231
3.16592411198352,56.422212908355,-60.0862983464461
3.22484249840844,56.2822361190551,-60.7140586515569
3.28485736603005,56.1412437042749,-61.3314654428903
3.34598912054997,55.99926961172,-61.938645157404
3.40825854742345,55.8563474857288,-62.5357228922767
3.47168681892656,55.7125106240013,-63.1228230187356
3.53629550135504,55.5677919360605,-63.7000696971206
