time,w_g
21.7875,-1.12338776217902e-07
21.8,-1.23092569370071e-07
21.8125,-1.32492559714169e-07
21.825,-1.40736542521797e-07
21.8375,-1.48010632669472e-07
21.85,-1.54510677011095e-07
21.8625,-1.60442775959183e-07
21.875,-1.66022801394248e-07
21.8875,-1.71464812595274e-07
21.9,-1.76971000671604e-07
21.9125,-1.82724363524468e-07
21.925,-1.88927168796302e-07
21.9375,-1.95737347194422e-07
21.95,-2.03357247826142e-07
21.9625,-2.11888096385193e-07
21.975,-2.21621441186723e-07
21.9875,-2.32339296048745e-07
22,-2.44338441599127e-07
22.0125,-2.5776061017812e-07
22.025,-2.7254329324444e-07
22.0375,-2.88778716854451e-07
22.05,-3.06444977021284e-07
22.0625,-3.25494690221376e-07
22.075,-3.45945957521073e-07
22.0875,-3.67704342444271e-07
22.1,-3.90697137894503e-07
22.1125,-4.14861262132173e-07
22.125,-4.40045215563696e-07
22.1375,-4.66144907800024e-07
22.15,-4.93010750330973e-07
22.1625,-5.20477479094372e-07
22.175,-5.48377159602753e-07
22.1875,-5.76540282412111e-07
22.2,-6.04778618975912e-07
22.2125,-6.32907196845287e-07
22.225,-6.6075869637676e-07
22.2375,-6.88129345203479e-07
22.25,-7.14829600335882e-07
22.2625,-7.40706155917863e-07
22.275,-7.65559432340885e-07
22.2875,-7.89241220287284e-07
22.3,-8.11604666578428e-07
22.3125,-8.32508284832042e-07
22.325,-8.51826050984655e-07
22.3375,-8.69440935119426e-07
22.35,-8.85251393566588e-07
22.3625,-8.99235869553627e-07
22.375,-9.11277086123148e-07
22.3875,-9.21371031395492e-07
22.4,-9.29479009578338e-07
22.4125,-9.35578758759534e-07
22.425,-9.39710877573063e-07
22.4375,-9.41882550381846e-07
22.45,-9.42141141623216e-07
22.4625,-9.40593713579558e-07
22.475,-9.37306828254728e-07
22.4875,-9.32360689068364e-07
22.5,-9.25855915978032e-07
22.5125,-9.17908762606222e-07
22.525,-9.08654511406519e-07
22.5375,-8.98218751225311e-07
22.55,-8.86781109327048e-07
22.5625,-8.74458090142451e-07
22.575,-8.61381350447529e-07
22.5875,-8.47725205718089e-07
22.6,-8.33586525199349e-07
22.6125,-8.19109367710071e-07
22.625,-8.04453712789359e-07
22.6375,-7.8973890939649e-07
22.65,-7.75070451048187e-07
22.6625,-7.60599317316074e-07
22.675,-7.4640956350526e-07
22.6875,-7.32577534378814e-07
22.7,-7.19197887968439e-07
22.7125,-7.06306406819497e-07
22.725,-6.93978924447761e-07
22.7375,-6.82210392026806e-07
22.75,-6.71039345161901e-07
22.7625,-6.60473722463683e-07
22.775,-6.50483003642446e-07
22.7875,-6.41091086316783e-07
22.8,-6.32232049778665e-07
22.8125,-6.2386944621844e-07
22.825,-6.15902042640735e-07
22.8375,-6.08293818770872e-07
22.85,-6.0098966513768e-07
22.8625,-5.93868867630362e-07
22.875,-5.86851716343175e-07
22.8875,-5.79872124803464e-07
22.9,-5.72782691179793e-07
22.9125,-5.65498421461618e-07
22.925,-5.57931700089307e-07
22.9375,-5.49979916490872e-07
22.95,-5.4152383330455e-07
22.9625,-5.32476745562617e-07
22.975,-5.22751719233484e-07
22.9875,-5.12264779577803e-07
23,-5.009766913892e-07
23.0125,-4.88785358686716e-07
23.025,-4.75638897884391e-07
23.0375,-4.6151453477476e-07
23.05,-4.4641619360316e-07
23.0625,-4.30249768038109e-07
23.075,-4.13038852793634e-07
23.0875,-3.94775660544189e-07
23.1,-3.75484592475999e-07
23.1125,-3.55228026112255e-07
23.125,-3.3400986853665e-07
23.1375,-3.11874860687099e-07
23.15,-2.88921752943381e-07
23.1625,-2.65189540272411e-07
23.175,-2.40775528994274e-07
23.1875,-2.15761416727815e-07
23.2,-1.90246007937007e-07
23.2125,-1.64338930252168e-07
23.225,-1.38129951650025e-07
23.2375,-1.11642709473733e-07
23.25,-8.51339288885821e-08
23.2625,-5.87792501143426e-08
23.275,-3.24610223386185e-08
23.2875,-6.40986225627001e-09
23.3,1.93042516448998e-08
23.3125,4.45500548205601e-08
23.325,6.92516017125335e-08
23.3375,9.33340941663805e-08
23.35,1.16717485009088e-07
23.3625,1.39335788178504e-07
23.375,1.6111853087379e-07
23.3875,1.82035034261928e-07
23.4,2.0203007947972e-07
23.4125,2.21083532965132e-07
23.425,2.39195152795649e-07
23.4375,2.56358668274764e-07
23.45,2.72569889584135e-07
23.4625,2.87849542801936e-07
23.475,3.02239737427982e-07
23.4875,3.1576285692325e-07
23.5,3.28459687285578e-07
23.5125,3.40406037866828e-07
23.525,3.51659990650411e-07
23.5375,3.62285515369375e-07
23.55,3.7234717647015e-07
23.5625,3.81932587824405e-07
23.575,3.91114186501458e-07
23.5875,3.99996039872809e-07
23.6,4.08618437234036e-07
23.6125,4.1709314636858e-07
23.625,4.25490586703537e-07
23.6375,4.3388892875265e-07
23.65,4.42359921431451e-07
23.6625,4.50951408501555e-07
23.675,4.59735111723127e-07
23.6875,4.68747343367313e-07
23.7,4.7803100469884e-07
23.7125,4.8762597757353e-07
23.725,4.97553558040156e-07
23.7375,5.07827122836623e-07
23.75,5.18436410164103e-07
23.7625,5.29380815770464e-07
23.775,5.40640679052611e-07
23.7875,5.52181576818339e-07
23.8,5.63956120110251e-07
23.8125,5.75919759910225e-07
23.825,5.8801844883548e-07
23.8375,6.00181843852207e-07
23.85,6.12328814433954e-07
23.8625,6.24394576869467e-07
23.875,6.36274740312442e-07
23.8875,6.47889093798161e-07
23.9,6.59139256407973e-07
23.9125,6.6993120866296e-07
23.925,6.80181927371776e-07
23.9375,6.8978850888159e-07
23.95,6.98648292335826e-07
23.9625,7.06676619197773e-07
23.975,7.13792937160008e-07
23.9875,7.1989682858792e-07
24,7.249349356964e-07
24.0125,7.28830806559201e-07
24.025,7.31526476411699e-07
24.0375,7.32984609874182e-07
24.05,7.33166599957757e-07
24.0625,7.32046059632154e-07
24.075,7.29596699016211e-07
24.0875,7.25822203006728e-07
24.1,7.20726400837806e-07
24.1125,7.14342421441916e-07
24.125,7.06685151109373e-07
24.1375,6.9779970672495e-07
24.15,6.87744708932666e-07
24.1625,6.76584577986814e-07
24.175,6.64406643777747e-07
24.1875,6.51264873520099e-07
24.2,6.37267526528028e-07
24.2125,6.22519427319635e-07
24.225,6.07101230627696e-07
24.2375,5.91136603144306e-07
24.25,5.74739133928273e-07
24.2625,5.58004186441288e-07
24.275,5.41061862241686e-07
24.2875,5.24019052726825e-07
24.3,5.06977011006268e-07
24.3125,4.90045996111105e-07
24.325,4.7332784605574e-07
24.3375,4.56928706893488e-07
24.35,4.40928195621913e-07
24.3625,4.25387967264346e-07
24.375,4.10409782687434e-07
24.3875,3.96037775401817e-07
24.4,3.82317439408538e-07
24.4125,3.69278607060327e-07
24.425,3.56969223017057e-07
24.4375,3.45394418077901e-07
24.45,3.34541109291065e-07
24.4625,3.24411868328099e-07
24.475,3.14971103850436e-07
24.4875,3.06201852990004e-07
24.5,2.98038136422052e-07
24.5125,2.90417530935908e-07
24.525,2.83278299749283e-07
24.5375,2.76543901415317e-07
24.55,2.70133867678201e-07
24.5625,2.63948316215123e-07
24.575,2.57898382941871e-07
24.5875,2.51878982532791e-07
24.6,2.45780171568439e-07
24.6125,2.39505799106187e-07
24.625,2.32937532363336e-07
24.6375,2.25961908336874e-07
24.65,2.18479416184582e-07
24.6625,2.10405570004479e-07
24.675,2.01646971001147e-07
24.6875,1.92111907658629e-07
24.7,1.81720164137174e-07
24.7125,1.70422571651183e-07
24.725,1.58110252950335e-07
24.7375,1.44776044452156e-07
24.75,1.30377514243317e-07
24.7625,1.14898706303034e-07
24.775,9.83237188402249e-08
24.7875,8.06614327650519e-08
24.8,6.19281042012844e-08
24.8125,4.2154508368038e-08
24.825,2.13900098033845e-08
24.8375,-3.15684816900525e-10
24.85,-2.28867977358749e-08
24.8625,-4.62195506226389e-08
24.875,-7.02289520252178e-08
24.8875,-9.48363047536832e-08
24.9,-1.19898634828028e-07
24.9125,-1.4530228565794e-07
24.925,-1.70910683398179e-07
24.9375,-1.96580405943165e-07
24.95,-2.22206849691585e-07
24.9625,-2.47629273017739e-07
24.975,-2.72623372209974e-07
24.9875,-2.97201092532911e-07
25,-3.21165532202179e-07
25.0125,-3.44346720632947e-07
25.025,-3.66652196629356e-07
25.0375,-3.87944925877282e-07
25.05,-4.08106927742056e-07
25.0625,-4.27034455578959e-07
25.075,-4.44658588608442e-07
25.0875,-4.60895055046254e-07
25.1,-4.75660481061927e-07
25.1125,-4.88899477074571e-07
25.125,-5.00608192597509e-07
25.1375,-5.10736792224426e-07
25.15,-5.1928867027489e-07
25.1625,-5.26276284469923e-07
25.175,-5.31694849369312e-07
25.1875,-5.35617183836289e-07
25.2,-5.38073988458909e-07
25.2125,-5.39128098263774e-07
25.225,-5.3887025656898e-07
25.2375,-5.37393860429327e-07
25.25,-5.34777722826223e-07
25.2625,-5.31146928297125e-07
25.275,-5.26631772319917e-07
25.2875,-5.21344956765539e-07
25.3,-5.15440856563027e-07
25.3125,-5.0906713788233e-07
25.325,-5.02368868130607e-07
25.3375,-4.95458496552299e-07
25.35,-4.88484612944263e-07
25.3625,-4.8157407253698e-07
25.375,-4.74867449278059e-07
25.3875,-4.68492516064243e-07
25.4,-4.62555882127266e-07
25.4125,-4.57199763495577e-07
25.425,-4.52493396651824e-07
25.4375,-4.48537134656294e-07
25.45,-4.45415802017798e-07
25.4625,-4.43203237404487e-07
25.475,-4.419247310189e-07
25.4875,-4.41619154897545e-07
25.5,-4.42285092214004e-07
25.5125,-4.43919911960445e-07
25.525,-4.46555652677813e-07
25.5375,-4.50113050079311e-07
25.55,-4.54565330541859e-07
25.5625,-4.5984031029251e-07
25.575,-4.65903265236708e-07
25.5875,-4.72617223742937e-07
25.6,-4.79873529751839e-07
25.6125,-4.87617556648417e-07
25.625,-4.95702004400378e-07
25.6375,-5.03950616472441e-07
25.65,-5.12283496532514e-07
25.6625,-5.2049671253814e-07
25.675,-5.2850406807904e-07
25.6875,-5.36147672472294e-07
25.7,-5.4325088721204e-07
25.7125,-5.49672590631843e-07
25.725,-5.55265352368428e-07
25.7375,-5.59906345511569e-07
25.75,-5.63465667276449e-07
25.7625,-5.6581733894042e-07
25.775,-5.66825399424431e-07
25.7875,-5.66414478067466e-07
25.8,-5.64489299075194e-07
25.8125,-5.60958924144982e-07
25.825,-5.55770080072457e-07
25.8375,-5.48889275540708e-07
25.85,-5.40287022617354e-07
25.8625,-5.29950154932207e-07
25.875,-5.17888347540624e-07
25.8875,-5.0412537207403e-07
25.9,-4.88696810968018e-07
25.9125,-4.71662353586929e-07
25.925,-4.53092683401923e-07
25.9375,-4.33079533796584e-07
25.95,-4.11744058623808e-07
25.9625,-3.89198900224874e-07
25.975,-3.6556169267428e-07
25.9875,-3.40970629139034e-07
26,-3.15563245150618e-07
26.0125,-2.89512300800529e-07
26.025,-2.63008408171637e-07
26.0375,-2.36201193756652e-07
26.05,-2.09262135953883e-07
26.0625,-1.82362480248182e-07
26.075,-1.55662955401164e-07
26.0875,-1.29335706327245e-07
26.1,-1.03555022588069e-07
26.1125,-7.84559384857221e-08
26.125,-5.41992042614384e-08
26.1375,-3.09287429311142e-08
26.15,-8.75786574418948e-09
26.1625,1.22085740005001e-08
26.175,3.19842538929018e-08
26.1875,5.01545251859038e-08
26.2,6.69435642583888e-08
26.2125,8.22375827482311e-08
26.225,9.59876571436002e-08
26.2375,1.08170622349068e-07
26.25,1.18810915811316e-07
26.2625,1.27922171637364e-07
26.275,1.35527475348884e-07
26.2875,1.41708332586235e-07
26.3,1.4652299651106e-07
26.3125,1.50051412646075e-07
26.325,1.52399038651632e-07
26.3375,1.53691491915003e-07
26.35,1.54048099457908e-07
26.3625,1.53598553917255e-07
26.375,1.52486491828888e-07
26.3875,1.50859184646027e-07
26.4,1.48889209161184e-07
26.4125,1.46730684025362e-07
26.425,1.44544156677377e-07
26.4375,1.42482666378884e-07
26.45,1.4070131697705e-07
26.4625,1.39352280853761e-07
26.475,1.38579859562918e-07
26.4875,1.38522450636145e-07
26.5,1.39293549858544e-07
26.5125,1.41050525502092e-07
26.525,1.43827773500848e-07
26.5375,1.47899117620194e-07
26.55,1.530698630479e-07
26.5625,1.59447306484984e-07
26.575,1.67247786039837e-07
26.5875,1.76340200208125e-07
26.6,1.86809341846788e-07
26.6125,1.98578521562441e-07
26.625,2.11692813907343e-07
26.6375,2.25853589907425e-07
26.65,2.41507292107342e-07
26.6625,2.58215622176191e-07
26.675,2.75829605388245e-07
26.6875,2.94373355785789e-07
26.7,3.13660034614149e-07
26.7125,3.33573030873236e-07
26.725,3.53954966689379e-07
26.7375,3.74659413436568e-07
26.75,3.95527433621869e-07
26.7625,4.16374678642973e-07
26.775,4.37022445153223e-07
26.7875,4.57303538500737e-07
26.8,4.77048366903068e-07
26.8125,4.96079687464436e-07
26.825,5.14228329711908e-07
26.8375,5.31334791938327e-07
26.85,5.47245979549026e-07
26.8625,5.61808520734751e-07
26.875,5.74906622697494e-07
26.8875,5.86415931206078e-07
26.9,5.96238784382133e-07
26.9125,6.04278056020013e-07
26.925,6.10467433693747e-07
26.9375,6.14752767866249e-07
26.95,6.17110235986616e-07
26.9625,6.17511984741076e-07
26.975,6.15953740971958e-07
26.9875,6.12456330749576e-07
27,6.07067673239142e-07
27.0125,5.9983714598468e-07
27.025,5.90838860148624e-07
27.0375,5.80174663419932e-07
27.05,5.67926690194293e-07
27.0625,5.5423386240974e-07
27.075,5.39221730284454e-07
27.0875,5.23047201837211e-07
27.1,5.05854218055257e-07
27.1125,4.87798431911938e-07
27.125,4.69064839962106e-07
27.1375,4.49820653736822e-07
27.15,4.30244852612178e-07
27.1625,4.10514422232762e-07
27.175,3.90805661069397e-07
27.1875,3.71284467673721e-07
27.2,3.52122021841052e-07
27.2125,3.33481322581405e-07
27.225,3.15516115321988e-07
27.2375,2.98368550686749e-07
27.25,2.8216748246407e-07
27.2625,2.67004437216926e-07
27.275,2.52998689421497e-07
27.2875,2.40239855958348e-07
27.3,2.28786359250313e-07
27.3125,2.18685299561181e-07
27.325,2.0997865079648e-07
27.3375,2.02677440200809e-07
27.35,1.9677026931909e-07
27.3625,1.92234214450102e-07
27.375,1.89035784187077e-07
27.3875,1.87114997366144e-07
27.4,1.86385487669373e-07
27.4125,1.86767958803186e-07
27.425,1.88160481011673e-07
27.4375,1.90434273026908e-07
27.45,1.93464361337323e-07
27.4625,1.97115599441185e-07
27.475,2.01226157983019e-07
27.4875,2.0564822181844e-07
27.5,2.10204142595769e-07
27.5125,2.147617833378e-07
27.525,2.19129726207304e-07
27.5375,2.23141266269528e-07
27.55,2.26654803269855e-07
27.5625,2.29496252265339e-07
27.575,2.31512126165649e-07
27.5875,2.32574669077672e-07
27.6,2.32542256073138e-07
27.6125,2.31301202134938e-07
27.625,2.28751612186914e-07
27.6375,2.24777910068651e-07
27.65,2.19308279923891e-07
27.6625,2.12291580050425e-07
27.675,2.03672713268629e-07
27.6875,1.93435392018052e-07
27.7,1.81567213941592e-07
27.7125,1.68070802194804e-07
27.725,1.52989967221845e-07
27.7375,1.36359929555034e-07
27.75,1.18252667281017e-07
27.7625,9.87452758788553e-08
27.775,7.79291594075031e-08
27.7875,5.59160203329601e-08
27.8,3.28502947045317e-08
27.8125,8.8671596420943e-09
27.825,-1.5892348498047e-08
27.8375,-4.12742467947884e-08
27.85,-6.70766217642202e-08
27.8625,-9.31647699275801e-08
27.875,-1.19363368777891e-07
27.8875,-1.4546486257741e-07
27.9,-1.71330098917585e-07
27.9125,-1.96750291977495e-07
27.925,-2.21572754792671e-07
27.9375,-2.45620266885463e-07
27.95,-2.68705128323805e-07
27.9625,-2.90725108433143e-07
27.975,-3.11530612085371e-07
27.9875,-3.30992812415414e-07
28,-3.4896652288832e-07
28.0125,-3.65394755715043e-07
28.025,-3.80164197481831e-07
28.0375,-3.93229179151692e-07
28.05,-4.04533945153204e-07
28.0625,-4.14039610104499e-07
28.075,-4.21743688124876e-07
28.0875,-4.27636269245472e-07
28.1,-4.31778467938434e-07
28.1125,-4.34179148773072e-07
28.125,-4.34898600940189e-07
28.1375,-4.34017286364696e-07
28.15,-4.31619388417434e-07
28.1625,-4.27820196501624e-07
28.175,-4.227398609686e-07
28.1875,-4.16498399187139e-07
28.2,-4.09234841178076e-07
28.2125,-4.01097662079366e-07
28.225,-3.9226227147093e-07
28.2375,-3.82866754131462e-07
28.25,-3.73084968670039e-07
28.2625,-3.63079455901481e-07
28.275,-3.53013303498856e-07
28.2875,-3.430264867416e-07
28.3,-3.33305291611854e-07
28.3125,-3.23987666851128e-07
28.325,-3.15218778315507e-07
28.3375,-3.07142859443891e-07
28.35,-2.99876439247798e-07
28.3625,-2.93529183381805e-07
28.375,-2.88207542962418e-07
28.3875,-2.83989840796384e-07
28.4,-2.80931455294284e-07
28.4125,-2.7909407307409e-07
28.425,-2.78533289215587e-07
28.4375,-2.79220651683545e-07
28.45,-2.81163322788641e-07
28.4625,-2.84353052930821e-07
28.475,-2.88766596576736e-07
28.4875,-2.94346601018243e-07
28.5,-3.01012990597147e-07
28.5125,-3.08691851954985e-07
28.525,-3.17280021041615e-07
28.5375,-3.26684131209674e-07
28.55,-3.36781905656745e-07
28.5625,-3.47420359182516e-07
28.575,-3.58455192709987e-07
28.5875,-3.69746232843869e-07
28.6,-3.81157765539359e-07
28.6125,-3.92505412850874e-07
28.625,-4.0363150985665e-07
28.6375,-4.1437630385606e-07
28.65,-4.24608171152618e-07
28.6625,-4.34155710427306e-07
28.675,-4.42882609646474e-07
28.6875,-4.50635505074953e-07
28.7,-4.57263591000389e-07
28.7125,-4.62670410002564e-07
28.725,-4.66723170235719e-07
28.7375,-4.69342822300555e-07
28.75,-4.70413184839426e-07
28.7625,-4.6989936029937e-07
28.775,-4.67727326610442e-07
28.7875,-4.63867653565962e-07
28.8,-4.58313601029859e-07
28.8125,-4.51035400162194e-07
28.825,-4.42049550225451e-07
28.8375,-4.31392331096476e-07
28.85,-4.19106915119537e-07
28.8625,-4.05265088546953e-07
28.875,-3.89953004511259e-07
28.8875,-3.7325464514402e-07
28.9,-3.55255785581658e-07
28.9125,-3.36093441553091e-07
28.925,-3.15899669349178e-07
28.9375,-2.94795507182891e-07
28.95,-2.72952476752118e-07
28.9625,-2.50512081968618e-07
28.975,-2.27655547132825e-07
28.9875,-2.04517848196936e-07
29,-1.81273147067446e-07
29.0125,-1.58087464561158e-07
29.025,-1.35119669395954e-07
29.0375,-1.12511005881831e-07
29.05,-9.04349143370658e-08
29.0625,-6.9021649325692e-08
29.075,-4.84161895327999e-08
29.0875,-2.87360625207035e-08
29.1,-1.00805638538777e-08
29.1125,7.41147499968259e-09
29.125,2.36787792681605e-08
29.1375,3.86467567947749e-08
29.15,5.22608300677307e-08
29.1625,6.44638454606619e-08
29.175,7.53674218535253e-08
29.1875,8.46793155110392e-08
29.2,9.25904413026634e-08
29.2125,9.9124860793597e-08
29.225,1.04284683056245e-07
29.2375,1.08150956457455e-07
29.25,1.1075609389702e-07
29.2625,1.12209733287282e-07
29.275,1.12589072044347e-07
29.2875,1.12000098162436e-07
29.3,1.10579572324498e-07
29.3125,1.08424707603844e-07
29.325,1.05675244264573e-07
29.3375,1.02490571342281e-07
29.35,9.8990243949805e-08
29.3625,9.52972504863055e-08
29.375,9.15850266691549e-08
29.3875,8.79881141249078e-08
29.4,8.46353782604096e-08
29.4125,8.16748578862731e-08
29.425,7.92294260938395e-08
29.4375,7.74242081848033e-08
29.45,7.63739090942567e-08
29.4625,7.61797729670674e-08
29.475,7.69216789058788e-08
29.4875,7.86882365784796e-08
29.5,8.15526730103476e-08
29.5125,8.55513494900849e-08
29.525,9.07276638328847e-08
29.5375,9.70994999071672e-08
29.55,1.04679189195255e-07
29.5625,1.13459537222392e-07
29.575,1.2342039420326e-07
29.5875,1.34515917952147e-07
29.6,1.46696676093588e-07
29.6125,1.59890118870603e-07
29.625,1.74015859727332e-07
29.6375,1.88995668833797e-07
29.65,2.04719518552921e-07
29.6625,2.21060351687555e-07
29.675,2.37912065230975e-07
29.6875,2.55133628640791e-07
29.7,2.72578538491604e-07
29.7125,2.9014154111409e-07
29.725,3.07639168994416e-07
29.7375,3.24949033328882e-07
29.75,3.41930019336815e-07
29.7625,3.58438546886891e-07
29.775,3.74330252868721e-07
29.7875,3.89465655286074e-07
29.8,4.03725479318926e-07
29.8125,4.16980327989765e-07
29.825,4.29129260766547e-07
29.8375,4.40061604600659e-07
29.85,4.49702489806099e-07
29.8625,4.57964858857989e-07
29.875,4.64782627075024e-07
29.8875,4.7012214462528e-07
29.9,4.73943398297411e-07
29.9125,4.76218140037855e-07
29.925,4.76945501339479e-07
29.9375,4.76121981261768e-07
29.95,4.73739029705858e-07
29.9625,4.69944770972671e-07
29.975,4.64604809864042e-07
29.9875,4.63416075873184e-07
